num_players,num_rounds,round_index,pairs
8,1,0,"(0,3);(1,2);(4,5);(6,7)"
8,2,0,"(0,6);(1,3);(2,7);(4,5)"
8,2,1,"(0,5);(1,4);(2,3);(6,7)"
8,3,0,"(0,6);(1,5);(2,7);(3,4)"
8,3,1,"(0,3);(1,7);(2,6);(4,5)"
8,3,2,"(0,1);(2,4);(3,5);(6,7)"
8,4,0,"(0,5);(1,4);(2,7);(3,6)"
8,4,1,"(0,6);(1,7);(2,4);(3,5)"
8,4,2,"(0,7);(1,3);(2,6);(4,5)"
8,4,3,"(0,4);(1,5);(2,3);(6,7)"
8,5,0,"(0,2);(1,6);(3,4);(5,7)"
8,5,1,"(0,5);(1,2);(3,7);(4,6)"
8,5,2,"(0,6);(1,4);(2,7);(3,5)"
8,5,3,"(0,7);(1,3);(2,6);(4,5)"
8,5,4,"(0,4);(1,5);(2,3);(6,7)"
8,6,0,"(0,7);(1,5);(2,4);(3,6)"
8,6,1,"(0,6);(1,2);(3,4);(5,7)"
8,6,2,"(0,4);(1,3);(2,7);(5,6)"
8,6,3,"(0,2);(1,7);(3,5);(4,6)"
8,6,4,"(0,1);(2,6);(3,7);(4,5)"
8,6,5,"(0,3);(1,4);(2,5);(6,7)"
8,7,0,"(0,2);(1,7);(3,4);(5,6)"
8,7,1,"(0,1);(2,5);(3,6);(4,7)"
8,7,2,"(0,3);(1,2);(4,6);(5,7)"
8,7,3,"(0,5);(1,6);(2,4);(3,7)"
8,7,4,"(0,6);(1,4);(2,7);(3,5)"
8,7,5,"(0,7);(1,3);(2,6);(4,5)"
8,7,6,"(0,4);(1,5);(2,3);(6,7)"
9,9,0,"(1,4);(2,3);(5,6);(7,8)"
9,9,1,"(0,2);(3,7);(4,5);(6,8)"
9,9,2,"(0,6);(1,3);(4,7);(5,8)"
9,9,3,"(0,1);(2,5);(4,8);(6,7)"
9,9,4,"(0,7);(1,5);(2,6);(3,8)"
9,9,5,"(0,8);(1,7);(2,4);(3,6)"
9,9,6,"(0,4);(1,8);(2,7);(3,5)"
9,9,7,"(0,3);(1,2);(4,6);(5,7)"
9,9,8,"(0,5);(1,6);(2,8);(3,4)"
10,5,0,"(0,9);(3,8);(4,7);(5,6)"
10,5,1,"(1,5);(2,8);(3,9);(4,6)"
10,5,2,"(0,3);(1,8);(2,7);(4,5)"
10,5,3,"(0,4);(1,2);(5,9);(6,7)"
10,5,4,"(0,6);(1,7);(2,3);(8,9)"
10,10,0,"(0,1);(4,9);(5,6);(7,8)"
10,10,1,"(0,2);(3,7);(4,5);(6,9)"
10,10,2,"(0,4);(3,8);(5,9);(6,7)"
10,10,3,"(1,8);(2,6);(3,9);(4,7)"
10,10,4,"(0,5);(1,7);(2,8);(3,6)"
10,10,5,"(0,6);(1,4);(2,7);(3,5)"
10,10,6,"(0,7);(1,9);(2,4);(6,8)"
10,10,7,"(0,8);(1,5);(2,9);(3,4)"
10,10,8,"(1,6);(2,3);(5,8);(7,9)"
10,10,9,"(0,9);(1,3);(2,5);(4,8)"
11,11,0,"(0,1);(2,6);(4,8);(5,10)"
11,11,1,"(0,5);(3,9);(4,6);(7,10)"
11,11,2,"(0,4);(3,8);(5,6);(9,10)"
11,11,3,"(3,10);(4,9);(5,7);(6,8)"
11,11,4,"(1,9);(2,8);(3,6);(4,5)"
11,11,5,"(0,6);(1,4);(2,5);(3,7)"
11,11,6,"(0,8);(1,6);(2,7);(3,5)"
11,11,7,"(1,5);(2,3);(7,9);(8,10)"
11,11,8,"(0,9);(1,7);(2,10);(3,4)"
11,11,9,"(0,10);(1,2);(6,9);(7,8)"
11,11,10,"(0,7);(1,10);(2,4);(8,9)"
12,3,0,"(0,10);(3,4);(6,7);(8,9)"
12,3,1,"(1,5);(2,4);(6,11);(7,8)"
12,3,2,"(0,5);(1,9);(2,3);(10,11)"
12,6,0,"(0,2);(3,11);(4,9);(7,10)"
12,6,1,"(0,4);(2,11);(3,7);(5,8)"
12,6,2,"(0,6);(1,9);(4,10);(5,7)"
12,6,3,"(0,1);(5,9);(6,7);(8,11)"
12,6,4,"(1,4);(2,3);(6,10);(8,9)"
12,6,5,"(1,2);(3,5);(6,8);(10,11)"
12,9,0,"(4,9);(5,10);(6,11);(7,8)"
12,9,1,"(2,6);(3,8);(4,11);(5,7)"
12,9,2,"(2,9);(3,7);(4,8);(5,6)"
12,9,3,"(0,10);(1,7);(2,5);(3,6)"
12,9,4,"(0,11);(1,6);(2,4);(3,5)"
12,9,5,"(0,6);(1,3);(8,10);(9,11)"
12,9,6,"(0,9);(1,5);(2,10);(3,4)"
12,9,7,"(0,8);(1,2);(7,11);(9,10)"
12,9,8,"(0,7);(1,4);(8,9);(10,11)"
12,12,0,"(0,4);(5,9);(6,10);(7,8)"
12,12,1,"(3,8);(5,10);(6,11);(7,9)"
12,12,2,"(2,9);(3,7);(4,5);(6,8)"
12,12,3,"(3,9);(4,11);(5,8);(6,7)"
12,12,4,"(0,5);(1,9);(2,7);(4,6)"
12,12,5,"(0,6);(1,4);(3,5);(10,11)"
12,12,6,"(0,7);(1,5);(2,4);(9,10)"
12,12,7,"(0,8);(1,11);(2,10);(3,4)"
12,12,8,"(0,9);(1,7);(2,3);(8,11)"
12,12,9,"(1,6);(2,5);(3,11);(4,10)"
12,12,10,"(0,11);(1,2);(7,10);(8,9)"
12,12,11,"(0,10);(1,8);(2,11);(3,6)"
12,15,0,"(0,1);(4,7);(5,9);(6,8)"
12,15,1,"(0,2);(3,10);(5,11);(6,7)"
12,15,2,"(0,4);(5,6);(8,11);(9,10)"
12,15,3,"(0,5);(4,10);(6,9);(7,8)"
12,15,4,"(4,9);(5,8);(6,10);(7,11)"
12,15,5,"(0,6);(3,8);(4,11);(5,7)"
12,15,6,"(0,7);(1,3);(2,9);(4,6)"
12,15,7,"(0,8);(1,4);(2,7);(3,9)"
12,15,8,"(0,9);(1,11);(2,5);(3,7)"
12,15,9,"(1,10);(2,6);(3,11);(4,5)"
12,15,10,"(0,11);(1,9);(2,10);(3,5)"
12,15,11,"(1,5);(2,4);(8,10);(9,11)"
12,15,12,"(1,7);(2,8);(3,4);(10,11)"
12,15,13,"(1,6);(2,3);(7,10);(8,9)"
12,15,14,"(0,10);(1,8);(2,11);(3,6)"
13,13,0,"(0,9);(3,4);(7,11);(10,12)"
13,13,1,"(0,3);(2,11);(5,6);(7,12)"
13,13,2,"(0,7);(2,3);(6,10);(8,12)"
13,13,3,"(0,8);(1,2);(3,11);(4,10)"
13,13,4,"(1,9);(2,12);(5,11);(8,10)"
13,13,5,"(1,7);(4,12);(5,8);(6,9)"
13,13,6,"(1,8);(2,7);(4,9);(10,11)"
13,13,7,"(0,11);(3,6);(5,10);(7,9)"
13,13,8,"(2,4);(3,9);(5,12);(7,8)"
13,13,9,"(0,10);(1,5);(2,9);(6,8)"
13,13,10,"(0,12);(1,11);(3,8);(4,6)"
13,13,11,"(1,4);(3,10);(5,7);(6,12)"
13,13,12,"(0,1);(2,6);(4,5);(9,11)"
14,7,0,"(0,4);(5,7);(8,10);(9,13)"
14,7,1,"(1,5);(7,12);(8,11);(10,13)"
14,7,2,"(2,11);(3,12);(4,9);(5,6)"
14,7,3,"(0,13);(2,3);(4,12);(6,8)"
14,7,4,"(0,1);(3,7);(6,11);(8,9)"
14,7,5,"(0,3);(1,6);(2,4);(10,11)"
14,7,6,"(1,9);(2,5);(7,10);(12,13)"
14,14,0,"(3,9);(4,6);(7,8);(12,13)"
14,14,1,"(0,2);(1,9);(3,4);(8,11)"
14,14,2,"(1,3);(4,10);(5,8);(7,11)"
14,14,3,"(0,8);(2,9);(4,5);(6,13)"
14,14,4,"(1,2);(4,7);(5,11);(10,13)"
14,14,5,"(0,6);(1,7);(2,3);(5,12)"
14,14,6,"(1,6);(8,9);(10,12);(11,13)"
14,14,7,"(0,9);(1,8);(2,12);(5,6)"
14,14,8,"(1,4);(3,12);(6,8);(7,10)"
14,14,9,"(0,11);(2,8);(3,10);(7,12)"
14,14,10,"(0,12);(3,5);(6,10);(9,13)"
14,14,11,"(3,13);(4,9);(5,10);(11,12)"
14,14,12,"(0,13);(1,11);(2,7);(9,10)"
14,14,13,"(0,7);(2,4);(5,13);(6,11)"
14,21,0,"(0,2);(3,11);(4,7);(9,12)"
14,21,1,"(0,7);(5,11);(6,10);(12,13)"
14,21,2,"(0,4);(1,7);(3,8);(6,13)"
14,21,3,"(0,5);(2,3);(10,12);(11,13)"
14,21,4,"(0,6);(3,5);(4,10);(8,13)"
14,21,5,"(0,10);(2,7);(3,13);(4,9)"
14,21,6,"(2,8);(4,6);(7,12);(10,11)"
14,21,7,"(0,8);(1,2);(5,12);(7,11)"
14,21,8,"(0,9);(1,4);(3,6);(8,12)"
14,21,9,"(0,11);(1,5);(3,9);(7,13)"
14,21,10,"(1,11);(5,9);(6,7);(8,10)"
14,21,11,"(0,12);(2,11);(7,9);(10,13)"
14,21,12,"(0,13);(1,3);(2,6);(4,5)"
14,21,13,"(1,13);(3,10);(6,11);(8,9)"
14,21,14,"(2,9);(4,12);(5,10);(6,8)"
14,21,15,"(1,8);(2,13);(4,11);(6,12)"
14,21,16,"(1,10);(2,5);(9,13);(11,12)"
14,21,17,"(1,6);(3,4);(7,8);(9,11)"
14,21,18,"(3,7);(4,8);(5,6);(9,10)"
14,21,19,"(1,12);(2,4);(5,8);(7,10)"
14,21,20,"(0,3);(1,9);(2,12);(5,13)"
15,15,0,"(2,8);(4,7);(5,11);(9,14)"
15,15,1,"(1,10);(2,5);(4,8);(9,12)"
15,15,2,"(0,4);(1,7);(3,8);(12,13)"
15,15,3,"(2,10);(4,6);(9,13);(12,14)"
15,15,4,"(0,7);(2,12);(5,10);(6,11)"
15,15,5,"(0,9);(1,8);(5,12);(10,13)"
15,15,6,"(2,4);(3,6);(7,14);(8,13)"
15,15,7,"(0,11);(1,3);(4,10);(13,14)"
15,15,8,"(1,9);(3,11);(5,14);(6,8)"
15,15,9,"(0,10);(2,11);(3,5);(7,13)"
15,15,10,"(2,3);(4,14);(7,11);(8,12)"
15,15,11,"(0,12);(2,6);(7,9);(8,11)"
15,15,12,"(1,13);(3,12);(5,6);(10,14)"
15,15,13,"(0,14);(1,5);(4,9);(6,10)"
15,15,14,"(0,1);(3,7);(6,9);(11,13)"
16,2,0,"(2,9);(4,8);(12,13);(14,15)"
16,2,1,"(0,1);(3,5);(6,11);(7,10)"
16,4,0,"(0,3);(2,7);(10,11);(13,15)"
16,4,1,"(1,6);(4,7);(8,10);(9,12)"
16,4,2,"(1,14);(3,8);(5,6);(12,13)"
16,4,3,"(0,2);(4,11);(5,9);(14,15)"
16,6,0,"(1,11);(2,10);(3,7);(5,9)"
16,6,1,"(0,13);(4,12);(5,8);(10,15)"
16,6,2,"(0,6);(2,12);(7,14);(8,11)"
16,6,3,"(1,15);(2,14);(3,13);(10,11)"
16,6,4,"(0,3);(4,8);(6,9);(12,13)"
16,6,5,"(1,5);(4,9);(6,7);(14,15)"
16,8,0,"(3,6);(5,15);(9,12);(11,14)"
16,8,1,"(0,1);(2,13);(4,11);(8,12)"
16,8,2,"(0,5);(1,8);(3,4);(6,9)"
16,8,3,"(1,12);(2,10);(5,8);(7,11)"
16,8,4,"(3,13);(4,9);(7,14);(8,15)"
16,8,5,"(1,14);(7,13);(9,15);(10,11)"
16,8,6,"(0,10);(2,3);(4,6);(12,13)"
16,8,7,"(0,7);(2,6);(5,10);(14,15)"
16,10,0,"(2,10);(3,6);(5,9);(7,8)"
16,10,1,"(0,9);(2,15);(4,8);(7,14)"
16,10,2,"(2,14);(3,12);(4,10);(7,11)"
16,10,3,"(0,10);(1,6);(3,15);(13,14)"
16,10,4,"(1,10);(4,9);(5,7);(6,13)"
16,10,5,"(0,2);(1,4);(3,11);(13,15)"
16,10,6,"(0,8);(2,13);(5,11);(12,14)"
16,10,7,"(1,5);(4,7);(6,12);(10,11)"
16,10,8,"(0,1);(6,15);(8,9);(12,13)"
16,10,9,"(3,5);(8,12);(9,11);(14,15)"
16,12,0,"(1,4);(5,14);(6,13);(10,11)"
16,12,1,"(0,9);(1,8);(2,13);(10,15)"
16,12,2,"(1,3);(4,11);(6,15);(7,12)"
16,12,3,"(0,15);(3,14);(4,12);(5,10)"
16,12,4,"(2,6);(4,13);(7,8);(9,11)"
16,12,5,"(1,9);(6,7);(10,12);(14,15)"
16,12,6,"(1,10);(2,5);(3,9);(6,11)"
16,12,7,"(0,14);(1,2);(3,13);(12,15)"
16,12,8,"(0,10);(5,9);(8,13);(12,14)"
16,12,9,"(4,5);(6,14);(7,13);(8,9)"
16,12,10,"(0,11);(2,7);(3,5);(8,15)"
16,12,11,"(0,7);(2,11);(3,12);(4,8)"
16,14,0,"(1,8);(2,4);(3,13);(11,12)"
16,14,1,"(0,11);(2,3);(8,10);(13,14)"
16,14,2,"(1,2);(4,8);(9,14);(11,13)"
16,14,3,"(0,9);(5,6);(7,12);(10,13)"
16,14,4,"(0,6);(2,9);(4,11);(5,15)"
16,14,5,"(0,7);(1,12);(3,11);(5,9)"
16,14,6,"(0,10);(1,4);(5,14);(6,15)"
16,14,7,"(2,12);(6,7);(10,11);(14,15)"
16,14,8,"(3,5);(4,6);(7,15);(8,9)"
16,14,9,"(2,5);(3,6);(4,14);(13,15)"
16,14,10,"(0,12);(4,15);(6,13);(7,8)"
16,14,11,"(1,11);(3,14);(8,15);(9,10)"
16,14,12,"(1,3);(2,7);(8,13);(10,12)"
16,14,13,"(0,5);(1,10);(7,9);(12,14)"
16,16,0,"(4,11);(5,10);(6,7);(8,9)"
16,16,1,"(3,13);(6,9);(7,11);(8,12)"
16,16,2,"(4,14);(7,8);(9,11);(10,15)"
16,16,3,"(3,8);(4,13);(6,10);(7,9)"
16,16,4,"(0,6);(3,7);(5,8);(9,10)"
16,16,5,"(0,9);(4,5);(7,14);(8,10)"
16,16,6,"(3,9);(4,7);(5,12);(6,8)"
16,16,7,"(0,11);(3,14);(4,15);(5,6)"
16,16,8,"(0,10);(1,5);(2,11);(12,13)"
16,16,9,"(0,13);(1,3);(2,5);(8,15)"
16,16,10,"(0,12);(1,11);(2,6);(14,15)"
16,16,11,"(1,13);(2,14);(5,15);(9,12)"
16,16,12,"(1,10);(2,4);(12,15);(13,14)"
16,16,13,"(0,15);(1,14);(2,3);(11,13)"
16,16,14,"(1,2);(10,11);(12,14);(13,15)"
16,16,15,"(0,3);(1,12);(2,7);(4,6)"
16,18,0,"(4,14);(5,8);(6,9);(7,11)"
16,18,1,"(6,13);(7,12);(8,9);(10,11)"
16,18,2,"(4,10);(5,9);(6,11);(7,8)"
16,18,3,"(5,13);(7,15);(8,14);(9,10)"
16,18,4,"(0,8);(4,9);(5,11);(6,7)"
16,18,5,"(3,8);(4,7);(5,10);(9,12)"
16,18,6,"(5,6);(7,9);(8,10);(11,12)"
16,18,7,"(0,9);(2,6);(3,7);(4,5)"
16,18,8,"(0,10);(1,5);(2,8);(13,15)"
16,18,9,"(0,12);(1,10);(2,14);(3,5)"
16,18,10,"(0,11);(1,3);(12,13);(14,15)"
16,18,11,"(0,13);(1,8);(2,15);(3,4)"
16,18,12,"(1,2);(10,14);(11,13);(12,15)"
16,18,13,"(0,14);(1,6);(2,13);(3,15)"
16,18,14,"(0,15);(1,4);(2,9);(12,14)"
16,18,15,"(1,15);(2,4);(3,11);(13,14)"
16,18,16,"(3,13);(6,14);(10,12);(11,15)"
16,18,17,"(0,3);(1,12);(2,7);(4,6)"
16,20,0,"(0,5);(3,15);(8,14);(9,11)"
16,20,1,"(0,12);(5,9);(7,11);(8,13)"
16,20,2,"(0,7);(4,11);(6,10);(8,9)"
16,20,3,"(4,13);(5,11);(7,8);(9,15)"
16,20,4,"(4,5);(6,8);(9,14);(13,15)"
16,20,5,"(0,9);(3,8);(4,15);(7,10)"
16,20,6,"(4,8);(5,7);(6,9);(10,15)"
16,20,7,"(1,8);(5,12);(7,9);(10,14)"
16,20,8,"(2,6);(3,14);(4,10);(11,15)"
16,20,9,"(0,10);(1,14);(2,11);(3,6)"
16,20,10,"(0,11);(1,9);(2,13);(3,5)"
16,20,11,"(1,3);(2,4);(12,15);(13,14)"
16,20,12,"(0,13);(1,11);(2,12);(3,4)"
16,20,13,"(0,14);(1,7);(2,3);(6,12)"
16,20,14,"(0,15);(1,6);(2,5);(12,14)"
16,20,15,"(7,13);(9,12);(10,11);(14,15)"
16,20,16,"(1,5);(2,10);(3,13);(4,7)"
16,20,17,"(1,10);(2,8);(6,14);(12,13)"
16,20,18,"(5,13);(6,15);(8,11);(10,12)"
16,20,19,"(0,3);(1,12);(2,7);(4,6)"
16,22,0,"(1,9);(4,13);(5,8);(10,12)"
16,22,1,"(3,9);(10,14);(11,12);(13,15)"
16,22,2,"(0,12);(2,7);(5,13);(11,15)"
16,22,3,"(0,6);(3,12);(9,14);(10,15)"
16,22,4,"(0,11);(2,8);(6,15);(13,14)"
16,22,5,"(0,8);(1,14);(2,13);(5,15)"
16,22,6,"(0,7);(1,4);(5,14);(8,15)"
16,22,7,"(0,9);(4,15);(10,13);(12,14)"
16,22,8,"(1,13);(4,12);(7,9);(8,10)"
16,22,9,"(0,10);(2,5);(4,7);(6,8)"
16,22,10,"(0,13);(1,10);(3,14);(9,15)"
16,22,11,"(2,4);(3,5);(6,14);(9,13)"
16,22,12,"(2,3);(4,6);(7,11);(12,13)"
16,22,13,"(0,14);(1,15);(3,13);(4,10)"
16,22,14,"(0,15);(2,14);(7,12);(10,11)"
16,22,15,"(5,10);(6,7);(8,11);(9,12)"
16,22,16,"(2,10);(3,4);(5,12);(6,9)"
16,22,17,"(1,12);(2,9);(3,6);(4,11)"
16,22,18,"(1,7);(3,8);(5,9);(6,11)"
16,22,19,"(1,6);(2,11);(4,8);(5,7)"
16,22,20,"(1,8);(2,6);(3,7);(5,11)"
16,22,21,"(0,3);(1,11);(7,8);(14,15)"
16,24,0,"(0,2);(3,6);(5,11);(7,9)"
16,24,1,"(0,7);(1,6);(2,13);(8,9)"
16,24,2,"(0,4);(1,12);(2,15);(10,13)"
16,24,3,"(0,14);(4,8);(5,15);(11,13)"
16,24,4,"(0,5);(1,13);(2,3);(9,10)"
16,24,5,"(1,10);(2,8);(6,15);(12,14)"
16,24,6,"(0,8);(2,11);(9,12);(13,15)"
16,24,7,"(0,9);(1,4);(8,15);(11,14)"
16,24,8,"(0,13);(1,2);(3,10);(4,12)"
16,24,9,"(0,10);(3,13);(4,14);(5,12)"
16,24,10,"(0,12);(1,3);(2,4);(7,11)"
16,24,11,"(2,10);(3,14);(7,15);(12,13)"
16,24,12,"(2,5);(4,13);(6,7);(9,11)"
16,24,13,"(2,6);(3,8);(4,11);(14,15)"
16,24,14,"(0,15);(3,7);(5,6);(10,14)"
16,24,15,"(1,7);(3,12);(6,8);(9,15)"
16,24,16,"(1,5);(6,9);(7,13);(8,14)"
16,24,17,"(1,11);(3,4);(6,14);(9,13)"
16,24,18,"(1,9);(4,5);(7,10);(8,11)"
16,24,19,"(2,14);(4,6);(5,9);(10,11)"
16,24,20,"(3,5);(7,8);(12,15);(13,14)"
16,24,21,"(3,9);(5,10);(6,12);(11,15)"
16,24,22,"(1,14);(4,15);(7,12);(8,10)"
16,24,23,"(0,11);(5,7);(6,10);(8,12)"
16,26,0,"(0,6);(8,13);(9,10);(11,14)"
16,26,1,"(0,4);(6,11);(7,9);(8,10)"
16,26,2,"(0,7);(5,10);(9,13);(11,12)"
16,26,3,"(0,10);(5,9);(6,12);(7,8)"
16,26,4,"(0,5);(6,9);(7,11);(10,13)"
16,26,5,"(7,12);(8,14);(9,15);(10,11)"
16,26,6,"(0,8);(4,10);(5,12);(9,11)"
16,26,7,"(0,9);(4,12);(5,8);(7,15)"
16,26,8,"(6,14);(8,11);(9,12);(10,15)"
16,26,9,"(5,11);(6,13);(8,9);(10,12)"
16,26,10,"(0,11);(4,13);(5,15);(6,8)"
16,26,11,"(0,12);(1,3);(4,14);(5,7)"
16,26,12,"(0,13);(3,10);(4,15);(5,6)"
16,26,13,"(0,14);(1,6);(2,15);(3,9)"
16,26,14,"(0,15);(1,7);(2,13);(3,8)"
16,26,15,"(1,5);(2,14);(3,13);(4,8)"
16,26,16,"(1,15);(2,10);(3,14);(4,7)"
16,26,17,"(1,4);(2,6);(3,7);(14,15)"
16,26,18,"(1,8);(2,5);(12,15);(13,14)"
16,26,19,"(1,14);(2,12);(3,6);(13,15)"
16,26,20,"(1,9);(2,4);(11,13);(12,14)"
16,26,21,"(1,13);(2,9);(3,15);(4,5)"
16,26,22,"(1,11);(2,8);(3,4);(6,7)"
16,26,23,"(1,10);(2,11);(3,5);(7,14)"
16,26,24,"(2,3);(10,14);(11,15);(12,13)"
16,26,25,"(0,3);(1,12);(2,7);(4,6)"
16,28,0,"(0,3);(4,10);(6,13);(11,15)"
16,28,1,"(0,2);(3,12);(4,9);(7,10)"
16,28,2,"(0,8);(1,3);(6,14);(7,15)"
16,28,3,"(0,4);(1,8);(2,13);(11,12)"
16,28,4,"(0,6);(1,2);(3,14);(9,15)"
16,28,5,"(0,13);(4,11);(6,9);(7,8)"
16,28,6,"(0,7);(1,11);(4,13);(6,12)"
16,28,7,"(0,11);(6,10);(9,14);(12,15)"
16,28,8,"(0,9);(3,10);(5,12);(7,11)"
16,28,9,"(0,10);(1,12);(3,4);(8,13)"
16,28,10,"(0,12);(2,14);(4,15);(10,11)"
16,28,11,"(1,5);(2,6);(7,14);(8,11)"
16,28,12,"(0,15);(1,4);(2,10);(5,9)"
16,28,13,"(0,14);(2,3);(5,7);(8,9)"
16,28,14,"(1,13);(2,8);(5,10);(9,12)"
16,28,15,"(2,15);(3,8);(7,12);(11,14)"
16,28,16,"(1,14);(2,12);(5,8);(11,13)"
16,28,17,"(3,7);(5,6);(8,14);(9,10)"
16,28,18,"(1,7);(4,14);(8,10);(13,15)"
16,28,19,"(1,10);(2,5);(3,11);(7,13)"
16,28,20,"(1,9);(2,7);(5,11);(8,12)"
16,28,21,"(3,5);(6,7);(9,11);(10,12)"
16,28,22,"(2,9);(4,8);(5,13);(6,15)"
16,28,23,"(1,15);(4,6);(10,14);(12,13)"
16,28,24,"(3,15);(4,5);(6,11);(9,13)"
16,28,25,"(3,6);(4,12);(5,15);(13,14)"
16,28,26,"(3,13);(5,14);(7,9);(10,15)"
16,28,27,"(0,1);(2,4);(6,8);(14,15)"
16,30,0,"(0,1);(8,10);(9,13);(11,12)"
16,30,1,"(0,2);(8,11);(9,12);(10,13)"
16,30,2,"(0,3);(6,10);(8,13);(9,11)"
16,30,3,"(0,4);(7,14);(8,12);(10,11)"
16,30,4,"(0,5);(7,13);(9,15);(11,14)"
16,30,5,"(0,6);(7,11);(8,15);(9,14)"
16,30,6,"(0,7);(5,8);(10,15);(11,13)"
16,30,7,"(0,8);(6,13);(7,9);(10,12)"
16,30,8,"(0,9);(5,12);(6,14);(7,10)"
16,30,9,"(5,11);(6,12);(7,15);(8,9)"
16,30,10,"(0,11);(5,10);(6,15);(7,8)"
16,30,11,"(0,12);(6,11);(8,14);(9,10)"
16,30,12,"(0,13);(4,11);(5,14);(6,9)"
16,30,13,"(0,14);(4,12);(5,15);(6,8)"
16,30,14,"(0,15);(1,4);(3,8);(5,9)"
16,30,15,"(1,2);(3,9);(4,13);(5,7)"
16,30,16,"(1,3);(4,14);(5,13);(6,7)"
16,30,17,"(2,9);(3,10);(4,15);(5,6)"
16,30,18,"(1,6);(2,8);(3,7);(4,10)"
16,30,19,"(1,12);(2,5);(3,11);(4,9)"
16,30,20,"(1,7);(2,13);(3,12);(4,8)"
16,30,21,"(1,8);(2,15);(3,13);(4,7)"
16,30,22,"(1,9);(2,10);(3,14);(4,6)"
16,30,23,"(1,10);(2,4);(12,15);(13,14)"
16,30,24,"(1,11);(2,14);(3,15);(4,5)"
16,30,25,"(1,15);(2,11);(3,6);(12,14)"
16,30,26,"(1,13);(2,7);(3,5);(14,15)"
16,30,27,"(1,14);(2,12);(3,4);(13,15)"
16,30,28,"(2,3);(10,14);(11,15);(12,13)"
16,30,29,"(0,10);(1,5);(2,6);(7,12)"
17,17,0,"(3,10);(5,8);(7,11);(9,12)"
17,17,1,"(5,9);(6,10);(7,12);(8,11)"
17,17,2,"(4,12);(5,11);(7,10);(8,9)"
17,17,3,"(4,11);(6,8);(9,13);(12,14)"
17,17,4,"(5,7);(6,9);(8,13);(10,11)"
17,17,5,"(2,13);(4,6);(7,15);(8,10)"
17,17,6,"(7,8);(9,14);(10,12);(11,13)"
17,17,7,"(2,11);(3,8);(4,15);(5,6)"
17,17,8,"(0,9);(2,7);(3,16);(4,5)"
17,17,9,"(0,10);(1,9);(2,14);(3,6)"
17,17,10,"(0,16);(1,10);(2,15);(3,5)"
17,17,11,"(0,12);(1,4);(13,16);(14,15)"
17,17,12,"(0,13);(1,6);(2,16);(3,4)"
17,17,13,"(0,14);(1,3);(12,16);(13,15)"
17,17,14,"(0,15);(1,5);(2,3);(14,16)"
17,17,15,"(1,2);(11,16);(12,15);(13,14)"
17,17,16,"(0,4);(1,7);(6,14);(15,16)"
17,34,0,"(0,1);(3,4);(8,14);(9,11)"
17,34,1,"(0,2);(3,14);(7,16);(9,12)"
17,34,2,"(0,8);(1,11);(5,9);(7,12)"
17,34,3,"(0,4);(2,14);(7,13);(10,15)"
17,34,4,"(0,5);(6,16);(8,11);(10,13)"
17,34,5,"(0,6);(1,2);(5,13);(11,14)"
17,34,6,"(0,7);(1,12);(4,6);(15,16)"
17,34,7,"(0,9);(1,16);(3,15);(8,13)"
17,34,8,"(0,10);(1,7);(6,9);(12,14)"
17,34,9,"(0,14);(1,4);(5,12);(7,9)"
17,34,10,"(0,11);(1,10);(5,15);(12,16)"
17,34,11,"(0,12);(4,5);(6,14);(8,15)"
17,34,12,"(0,13);(1,6);(4,16);(5,14)"
17,34,13,"(0,15);(2,7);(4,10);(12,13)"
17,34,14,"(1,3);(2,12);(5,16);(11,13)"
17,34,15,"(0,16);(2,15);(3,10);(6,8)"
17,34,16,"(1,9);(3,13);(6,7);(8,12)"
17,34,17,"(1,13);(2,16);(4,11);(8,9)"
17,34,18,"(1,5);(3,9);(10,12);(11,15)"
17,34,19,"(1,15);(3,16);(4,12);(5,6)"
17,34,20,"(2,13);(3,6);(5,7);(12,15)"
17,34,21,"(1,8);(6,15);(7,11);(13,14)"
17,34,22,"(4,14);(5,8);(7,10);(9,15)"
17,34,23,"(1,14);(2,5);(8,10);(13,16)"
17,34,24,"(3,5);(8,16);(10,11);(14,15)"
17,34,25,"(2,3);(7,15);(9,10);(11,12)"
17,34,26,"(2,9);(3,7);(4,15);(5,11)"
17,34,27,"(2,6);(3,8);(9,13);(10,14)"
17,34,28,"(2,10);(4,9);(6,13);(11,16)"
17,34,29,"(2,8);(3,11);(4,13);(6,10)"
17,34,30,"(3,12);(4,7);(6,11);(10,16)"
17,34,31,"(2,11);(4,8);(9,14);(13,15)"
17,34,32,"(2,4);(6,12);(7,14);(9,16)"
17,34,33,"(0,3);(5,10);(7,8);(14,16)"
18,9,0,"(2,7);(6,15);(9,17);(11,16)"
18,9,1,"(0,10);(1,13);(2,14);(4,9)"
18,9,2,"(3,12);(5,7);(6,13);(8,11)"
18,9,3,"(2,16);(3,6);(4,15);(10,17)"
18,9,4,"(0,8);(1,12);(2,15);(3,14)"
18,9,5,"(0,1);(5,11);(7,17);(9,16)"
18,9,6,"(3,7);(4,11);(6,8);(12,13)"
18,9,7,"(0,5);(1,9);(8,10);(14,15)"
18,9,8,"(4,5);(10,12);(13,14);(16,17)"
18,18,0,"(0,7);(1,15);(2,14);(9,11)"
18,18,1,"(0,12);(2,17);(6,7);(8,14)"
18,18,2,"(0,6);(9,15);(12,14);(13,17)"
18,18,3,"(0,16);(1,11);(4,8);(5,13)"
