num_players,num_rounds,round_index,pairs
12,1,0,"(0,5);(1,2);(3,4);(6,7);(8,9);(10,11)"
12,2,0,"(0,4);(1,2);(3,11);(5,10);(6,7);(8,9)"
12,2,1,"(0,8);(1,9);(2,6);(3,7);(4,5);(10,11)"
12,3,0,"(0,4);(1,10);(2,9);(3,5);(6,7);(8,11)"
12,3,1,"(0,10);(1,7);(2,5);(3,11);(4,6);(8,9)"
12,3,2,"(0,8);(1,9);(2,6);(3,7);(4,5);(10,11)"
12,4,0,"(0,10);(1,8);(2,11);(3,4);(5,6);(7,9)"
12,4,1,"(0,8);(1,4);(2,9);(3,10);(5,11);(6,7)"
12,4,2,"(0,5);(1,10);(2,7);(3,6);(4,11);(8,9)"
12,4,3,"(0,9);(1,7);(2,5);(3,8);(4,6);(10,11)"
12,5,0,"(0,3);(1,2);(4,7);(5,6);(8,11);(9,10)"
12,5,1,"(0,11);(1,7);(2,4);(3,5);(6,9);(8,10)"
12,5,2,"(0,4);(1,8);(2,10);(3,9);(5,11);(6,7)"
12,5,3,"(0,7);(1,10);(2,5);(3,11);(4,6);(8,9)"
12,5,4,"(0,8);(1,9);(2,6);(3,7);(4,5);(10,11)"
12,6,0,"(0,10);(1,11);(2,3);(4,7);(5,8);(6,9)"
12,6,1,"(0,4);(1,3);(2,10);(5,9);(6,8);(7,11)"
12,6,2,"(0,11);(1,6);(2,4);(3,9);(5,10);(7,8)"
12,6,3,"(0,2);(1,8);(3,11);(4,5);(6,7);(9,10)"
12,6,4,"(0,6);(1,5);(2,11);(3,7);(4,10);(8,9)"
12,6,5,"(0,7);(1,9);(2,6);(3,5);(4,8);(10,11)"
12,7,0,"(0,3);(1,10);(2,4);(5,7);(6,9);(8,11)"
12,7,1,"(0,7);(1,4);(2,10);(3,9);(5,11);(6,8)"
12,7,2,"(0,5);(1,6);(2,7);(3,8);(4,11);(9,10)"
12,7,3,"(0,9);(1,11);(2,8);(3,10);(4,7);(5,6)"
12,7,4,"(0,11);(1,8);(2,9);(3,4);(5,10);(6,7)"
12,7,5,"(0,10);(1,7);(2,5);(3,11);(4,6);(8,9)"
12,7,6,"(0,8);(1,9);(2,6);(3,7);(4,5);(10,11)"
12,8,0,"(0,4);(1,5);(2,3);(6,9);(7,10);(8,11)"
12,8,1,"(0,3);(1,6);(2,10);(4,9);(5,11);(7,8)"
12,8,2,"(0,1);(2,7);(3,8);(4,10);(5,9);(6,11)"
12,8,3,"(0,6);(1,10);(2,11);(3,9);(4,8);(5,7)"
12,8,4,"(0,9);(1,11);(2,8);(3,10);(4,7);(5,6)"
12,8,5,"(0,11);(1,8);(2,9);(3,4);(5,10);(6,7)"
12,8,6,"(0,10);(1,7);(2,5);(3,11);(4,6);(8,9)"
12,8,7,"(0,8);(1,9);(2,6);(3,7);(4,5);(10,11)"
12,9,0,"(0,2);(1,4);(3,9);(5,11);(6,8);(7,10)"
12,9,1,"(0,7);(1,3);(2,8);(4,5);(6,9);(10,11)"
12,9,2,"(0,5);(1,10);(2,3);(4,6);(7,8);(9,11)"
12,9,3,"(0,4);(1,2);(3,5);(6,10);(7,9);(8,11)"
12,9,4,"(0,11);(1,8);(2,9);(3,6);(4,7);(5,10)"
12,9,5,"(0,6);(1,11);(2,10);(3,7);(4,8);(5,9)"
12,9,6,"(0,10);(1,6);(2,11);(3,8);(4,9);(5,7)"
12,9,7,"(0,8);(1,9);(2,7);(3,11);(4,10);(5,6)"
12,9,8,"(0,9);(1,7);(2,6);(3,10);(4,11);(5,8)"
12,10,0,"(0,6);(1,2);(3,4);(5,10);(7,11);(8,9)"
12,10,1,"(0,2);(1,4);(3,5);(6,9);(7,8);(10,11)"
12,10,2,"(0,3);(1,5);(2,4);(6,11);(7,9);(8,10)"
12,10,3,"(0,4);(1,3);(2,5);(6,7);(8,11);(9,10)"
12,10,4,"(0,5);(1,11);(2,7);(3,9);(4,8);(6,10)"
12,10,5,"(0,7);(1,8);(2,10);(3,11);(4,6);(5,9)"
12,10,6,"(0,11);(1,7);(2,9);(3,6);(4,10);(5,8)"
12,10,7,"(0,10);(1,6);(2,11);(3,8);(4,9);(5,7)"
12,10,8,"(0,9);(1,10);(2,8);(3,7);(4,11);(5,6)"
12,10,9,"(0,8);(1,9);(2,6);(3,10);(4,7);(5,11)"
12,11,0,"(0,11);(1,10);(2,9);(3,8);(4,7);(5,6)"
12,11,1,"(0,2);(1,11);(3,10);(4,9);(5,8);(6,7)"
12,11,2,"(0,3);(1,9);(2,11);(4,10);(5,7);(6,8)"
12,11,3,"(0,4);(1,8);(2,10);(3,6);(5,11);(7,9)"
12,11,4,"(0,5);(1,7);(2,8);(3,11);(4,6);(9,10)"
12,11,5,"(0,6);(1,5);(2,7);(3,9);(4,11);(8,10)"
12,11,6,"(0,7);(1,6);(2,5);(3,4);(8,9);(10,11)"
12,11,7,"(0,8);(1,4);(2,6);(3,5);(7,10);(9,11)"
12,11,8,"(0,9);(1,3);(2,4);(5,10);(6,11);(7,8)"
12,11,9,"(0,10);(1,2);(3,7);(4,5);(6,9);(8,11)"
12,11,10,"(0,1);(2,3);(4,8);(5,9);(6,10);(7,11)"
13,13,0,"(1,5);(2,4);(3,7);(6,10);(8,11);(9,12)"
13,13,1,"(0,11);(2,3);(4,6);(5,10);(7,9);(8,12)"
13,13,2,"(0,1);(3,6);(4,5);(7,10);(8,9);(11,12)"
13,13,3,"(0,2);(1,4);(5,11);(6,9);(7,8);(10,12)"
13,13,4,"(0,3);(1,2);(5,12);(6,7);(8,10);(9,11)"
13,13,5,"(0,10);(1,3);(2,8);(4,9);(6,11);(7,12)"
13,13,6,"(0,7);(1,11);(2,10);(3,12);(4,8);(5,9)"
13,13,7,"(0,12);(1,6);(2,11);(3,9);(4,10);(5,8)"
13,13,8,"(0,6);(1,9);(2,12);(3,10);(4,11);(5,7)"
13,13,9,"(0,9);(1,10);(2,7);(3,8);(4,12);(5,6)"
13,13,10,"(0,5);(1,12);(2,9);(3,11);(4,7);(6,8)"
13,13,11,"(0,4);(1,8);(2,6);(3,5);(7,11);(9,10)"
13,13,12,"(0,8);(1,7);(2,5);(3,4);(6,12);(10,11)"
14,7,0,"(0,9);(1,2);(4,6);(5,13);(7,11);(10,12)"
14,7,1,"(1,5);(2,6);(3,11);(4,8);(7,12);(9,10)"
14,7,2,"(0,4);(1,7);(2,8);(3,10);(6,12);(9,13)"
14,7,3,"(0,10);(2,12);(3,13);(4,7);(5,9);(8,11)"
14,7,4,"(0,11);(1,12);(3,6);(4,13);(5,7);(8,9)"
14,7,5,"(0,1);(2,5);(3,9);(6,7);(8,13);(10,11)"
14,7,6,"(0,2);(1,10);(3,4);(5,8);(6,11);(12,13)"
14,14,0,"(0,3);(1,2);(6,11);(7,9);(8,12);(10,13)"
14,14,1,"(0,2);(4,9);(5,12);(6,13);(7,11);(8,10)"
14,14,2,"(1,3);(2,4);(5,10);(6,8);(7,12);(9,13)"
14,14,3,"(0,4);(3,6);(5,13);(7,8);(9,11);(10,12)"
14,14,4,"(0,5);(1,4);(6,9);(7,10);(8,13);(11,12)"
14,14,5,"(0,6);(1,11);(2,12);(3,9);(4,10);(5,8)"
14,14,6,"(1,13);(2,10);(3,11);(4,8);(5,9);(6,7)"
14,14,7,"(0,8);(1,5);(2,3);(6,12);(7,13);(9,10)"
14,14,8,"(0,9);(1,10);(2,6);(3,8);(4,11);(5,7)"
14,14,9,"(0,10);(1,12);(2,11);(3,7);(4,13);(5,6)"
14,14,10,"(0,11);(1,8);(2,9);(3,5);(4,6);(12,13)"
14,14,11,"(0,12);(1,6);(2,7);(3,10);(4,5);(11,13)"
14,14,12,"(0,13);(1,7);(2,8);(3,4);(9,12);(10,11)"
14,14,13,"(0,7);(1,9);(2,5);(3,13);(4,12);(8,11)"
15,5,0,"(1,10);(2,8);(3,7);(4,5);(6,14);(11,13)"
15,5,1,"(0,2);(1,9);(3,14);(4,8);(5,12);(6,7)"
15,5,2,"(0,3);(4,11);(5,13);(6,12);(7,8);(9,10)"
15,5,3,"(0,7);(1,5);(2,3);(9,13);(10,14);(11,12)"
15,5,4,"(0,6);(1,8);(2,4);(9,12);(10,11);(13,14)"
15,10,0,"(2,14);(4,9);(5,10);(6,13);(7,8);(11,12)"
15,10,1,"(0,14);(1,10);(5,6);(7,11);(8,12);(9,13)"
15,10,2,"(0,8);(2,4);(3,14);(5,13);(6,11);(7,10)"
15,10,3,"(1,6);(2,3);(4,7);(5,14);(8,11);(10,12)"
15,10,4,"(0,5);(1,7);(3,6);(8,13);(9,14);(10,11)"
15,10,5,"(0,10);(1,8);(2,5);(3,7);(4,6);(9,12)"
15,10,6,"(0,9);(1,13);(2,6);(3,8);(4,5);(12,14)"
15,10,7,"(0,11);(1,9);(2,7);(3,4);(6,14);(12,13)"
15,10,8,"(0,12);(1,4);(2,8);(3,5);(9,11);(10,13)"
15,10,9,"(0,7);(1,3);(2,12);(4,11);(9,10);(13,14)"
15,15,0,"(0,5);(1,3);(2,6);(7,14);(8,10);(9,11)"
15,15,1,"(0,2);(3,12);(4,11);(5,8);(6,7);(10,13)"
15,15,2,"(0,8);(1,12);(2,11);(3,10);(6,14);(9,13)"
15,15,3,"(0,7);(1,4);(2,10);(3,8);(5,9);(11,14)"
15,15,4,"(0,9);(2,13);(3,14);(4,12);(5,11);(6,10)"
15,15,5,"(0,6);(1,11);(2,3);(7,10);(8,13);(9,12)"
15,15,6,"(1,6);(3,7);(4,8);(5,12);(9,10);(11,13)"
15,15,7,"(0,10);(1,14);(2,4);(5,6);(7,13);(11,12)"
15,15,8,"(2,9);(3,11);(4,10);(5,7);(6,8);(13,14)"
15,15,9,"(0,11);(1,2);(3,6);(4,14);(7,9);(8,12)"
15,15,10,"(1,8);(2,14);(3,4);(5,13);(6,11);(10,12)"
15,15,11,"(0,12);(1,5);(3,9);(4,13);(7,8);(10,14)"
15,15,12,"(0,13);(1,10);(3,5);(4,7);(6,9);(12,14)"
15,15,13,"(0,14);(1,13);(2,7);(4,5);(6,12);(8,9)"
15,15,14,"(0,1);(2,5);(4,9);(7,11);(8,14);(12,13)"
16,4,0,"(1,2);(3,13);(5,6);(7,12);(8,9);(10,15)"
16,4,1,"(0,1);(2,13);(4,6);(5,12);(7,14);(10,11)"
16,4,2,"(0,3);(2,8);(4,11);(6,14);(9,15);(12,13)"
16,4,3,"(0,11);(1,4);(3,10);(5,9);(7,8);(14,15)"
16,8,0,"(0,8);(2,9);(3,10);(6,7);(11,14);(13,15)"
16,8,1,"(0,7);(2,13);(3,12);(4,9);(5,8);(10,14)"
16,8,2,"(0,5);(1,8);(3,4);(6,9);(7,11);(10,12)"
16,8,3,"(1,11);(2,8);(3,14);(4,12);(5,9);(10,15)"
16,8,4,"(0,3);(1,4);(6,13);(7,12);(8,9);(11,15)"
16,8,5,"(0,12);(1,14);(2,15);(5,6);(7,13);(10,11)"
16,8,6,"(0,15);(1,10);(2,5);(4,6);(8,14);(12,13)"
16,8,7,"(1,5);(2,7);(3,6);(4,13);(9,11);(14,15)"
16,12,0,"(0,11);(1,7);(3,14);(4,9);(5,8);(6,13)"
16,12,1,"(0,15);(2,5);(3,6);(9,14);(10,11);(12,13)"
16,12,2,"(0,10);(2,7);(3,9);(4,15);(5,14);(8,13)"
16,12,3,"(1,5);(2,4);(3,15);(6,10);(8,11);(13,14)"
16,12,4,"(0,6);(1,4);(2,12);(5,11);(7,13);(8,9)"
16,12,5,"(2,8);(3,11);(4,6);(9,12);(10,13);(14,15)"
16,12,6,"(0,7);(1,10);(2,14);(3,12);(4,5);(11,15)"
16,12,7,"(0,9);(1,13);(2,15);(3,7);(5,12);(6,8)"
16,12,8,"(0,12);(1,14);(2,10);(3,4);(5,13);(7,15)"
16,12,9,"(1,8);(3,13);(6,12);(7,10);(9,15);(11,14)"
16,12,10,"(0,14);(1,9);(4,12);(5,6);(7,11);(8,10)"
16,12,11,"(0,2);(1,15);(4,10);(6,7);(8,12);(9,11)"
16,16,0,"(0,14);(1,3);(2,10);(4,15);(5,8);(7,12)"
16,16,1,"(0,2);(1,11);(3,12);(5,15);(6,14);(9,10)"
16,16,2,"(0,3);(1,7);(2,13);(4,8);(10,12);(11,14)"
16,16,3,"(0,6);(2,8);(3,5);(4,7);(9,14);(12,13)"
16,16,4,"(0,10);(2,15);(3,7);(4,9);(11,13);(12,14)"
16,16,5,"(0,7);(1,4);(3,15);(5,11);(8,13);(10,14)"
16,16,6,"(0,9);(1,8);(2,14);(5,13);(6,11);(7,10)"
16,16,7,"(0,13);(1,2);(6,7);(8,12);(9,11);(14,15)"
16,16,8,"(1,12);(3,6);(4,14);(5,7);(8,11);(9,13)"
16,16,9,"(0,11);(1,5);(2,12);(4,6);(8,9);(13,15)"
16,16,10,"(2,11);(4,12);(6,15);(7,9);(8,14);(10,13)"
16,16,11,"(0,12);(1,9);(2,3);(4,10);(5,6);(7,15)"
16,16,12,"(0,15);(1,13);(2,7);(3,11);(5,12);(6,10)"
16,16,13,"(2,6);(3,13);(4,5);(8,15);(9,12);(10,11)"
16,16,14,"(1,15);(3,9);(4,11);(5,10);(6,8);(7,14)"
16,16,15,"(0,4);(1,6);(3,8);(5,9);(10,15);(13,14)"
16,20,0,"(4,15);(5,14);(6,13);(7,12);(8,11);(9,10)"
16,20,1,"(0,2);(6,15);(7,14);(8,13);(9,12);(10,11)"
16,20,2,"(0,3);(6,14);(7,15);(8,12);(9,11);(10,13)"
16,20,3,"(0,4);(6,12);(7,13);(8,10);(9,14);(11,15)"
16,20,4,"(0,5);(6,11);(7,10);(8,15);(9,13);(12,14)"
16,20,5,"(0,6);(1,15);(7,11);(8,9);(10,14);(12,13)"
16,20,6,"(0,7);(1,14);(2,15);(3,9);(10,12);(11,13)"
16,20,7,"(0,8);(1,13);(2,14);(3,15);(4,12);(5,11)"
16,20,8,"(0,9);(1,12);(2,13);(3,14);(4,11);(5,15)"
16,20,9,"(0,10);(1,11);(2,5);(3,13);(4,14);(12,15)"
16,20,10,"(0,11);(1,5);(2,12);(3,4);(10,15);(13,14)"
16,20,11,"(0,12);(1,6);(2,4);(3,5);(11,14);(13,15)"
16,20,12,"(0,13);(1,8);(2,7);(3,6);(4,5);(14,15)"
16,20,13,"(0,14);(1,7);(2,3);(4,8);(5,6);(9,15)"
16,20,14,"(0,15);(1,10);(2,9);(3,8);(4,6);(5,7)"
16,20,15,"(1,2);(3,10);(4,9);(5,13);(6,7);(8,14)"
16,20,16,"(1,3);(2,10);(4,13);(5,12);(6,9);(7,8)"
16,20,17,"(1,4);(2,11);(3,12);(5,10);(6,8);(7,9)"
16,20,18,"(1,9);(2,6);(3,7);(4,10);(5,8);(11,12)"
16,20,19,"(0,1);(2,8);(3,11);(4,7);(5,9);(6,10)"
17,17,0,"(0,5);(1,13);(2,3);(4,7);(6,11);(14,16)"
17,17,1,"(0,2);(1,5);(4,15);(8,12);(9,10);(11,16)"
17,17,2,"(0,12);(1,7);(2,6);(3,10);(4,8);(5,16)"
17,17,3,"(0,7);(1,12);(2,8);(4,5);(6,14);(9,15)"
17,17,4,"(0,14);(1,2);(8,11);(9,13);(10,16);(12,15)"
17,17,5,"(0,8);(1,15);(2,7);(3,13);(4,9);(6,10)"
17,17,6,"(2,13);(3,9);(4,12);(6,7);(8,15);(10,14)"
17,17,7,"(0,9);(1,16);(4,11);(5,14);(7,15);(8,13)"
17,17,8,"(0,11);(3,16);(4,6);(7,12);(8,10);(13,14)"
17,17,9,"(0,10);(2,14);(3,7);(4,16);(5,13);(9,11)"
17,17,10,"(1,4);(2,15);(3,5);(6,12);(7,8);(11,14)"
17,17,11,"(1,9);(3,11);(5,10);(6,16);(12,13);(14,15)"
17,17,12,"(0,15);(1,10);(3,6);(4,14);(5,12);(8,9)"
17,17,13,"(2,5);(4,10);(6,13);(7,14);(11,12);(15,16)"
17,17,14,"(1,3);(5,11);(6,15);(7,9);(10,12);(13,16)"
17,17,15,"(0,16);(2,11);(3,12);(5,8);(6,9);(10,13)"
17,17,16,"(0,13);(1,14);(2,9);(3,8);(7,16);(11,15)"
18,3,0,"(0,17);(2,10);(3,12);(5,6);(8,11);(14,15)"
18,3,1,"(0,16);(1,15);(2,13);(4,10);(7,11);(9,14)"
18,3,2,"(1,12);(3,8);(4,7);(5,13);(6,9);(16,17)"
18,6,0,"(0,4);(1,14);(6,13);(7,15);(9,12);(11,17)"
18,6,1,"(0,7);(1,5);(3,14);(6,11);(9,16);(10,17)"
18,6,2,"(0,5);(2,8);(3,9);(4,10);(6,7);(15,16)"
18,6,3,"(1,6);(2,10);(3,7);(4,14);(8,15);(12,13)"
18,6,4,"(1,11);(2,16);(5,8);(9,13);(12,17);(14,15)"
18,6,5,"(0,13);(2,4);(3,12);(5,11);(8,10);(16,17)"
18,9,0,"(1,10);(2,6);(4,11);(5,17);(8,16);(9,15)"
18,9,1,"(0,17);(1,15);(4,8);(5,12);(6,7);(10,13)"
18,9,2,"(0,6);(2,10);(4,7);(8,12);(9,17);(14,16)"
18,9,3,"(0,3);(1,13);(2,11);(4,5);(6,8);(7,15)"
18,9,4,"(0,5);(1,12);(2,13);(3,7);(9,14);(10,15)"
18,9,5,"(0,4);(1,5);(3,16);(6,12);(9,11);(14,17)"
18,9,6,"(1,3);(5,15);(8,14);(9,16);(11,17);(12,13)"
18,9,7,"(0,11);(2,16);(3,9);(7,13);(8,10);(14,15)"
18,9,8,"(2,7);(3,13);(4,6);(10,14);(11,12);(16,17)"
18,12,0,"(1,12);(2,5);(7,13);(8,17);(9,11);(14,15)"
18,12,1,"(0,4);(1,3);(2,9);(6,16);(7,15);(10,17)"
18,12,2,"(1,2);(3,8);(4,9);(5,14);(12,16);(13,17)"
18,12,3,"(0,10);(2,6);(3,9);(4,11);(7,14);(8,13)"
18,12,4,"(0,5);(1,10);(2,7);(3,12);(11,15);(13,14)"
18,12,5,"(0,13);(2,12);(5,17);(6,11);(7,8);(15,16)"
18,12,6,"(1,14);(2,11);(4,5);(6,15);(8,10);(9,17)"
18,12,7,"(1,17);(2,15);(4,10);(5,8);(11,16);(12,14)"
18,12,8,"(0,12);(1,8);(3,15);(4,13);(6,14);(7,16)"
18,12,9,"(0,16);(3,6);(4,12);(8,15);(9,13);(10,11)"
18,12,10,"(0,14);(3,16);(4,17);(5,6);(7,10);(9,12)"
18,12,11,"(0,11);(1,7);(3,13);(5,10);(6,9);(16,17)"
18,15,0,"(0,1);(5,9);(6,17);(7,14);(11,16);(12,15)"
18,15,1,"(0,5);(1,13);(2,7);(3,16);(6,12);(14,15)"
18,15,2,"(0,12);(2,5);(3,10);(4,6);(8,15);(11,13)"
18,15,3,"(2,10);(3,6);(5,7);(8,11);(9,16);(13,15)"
18,15,4,"(0,7);(1,12);(3,5);(8,9);(10,15);(13,16)"
18,15,5,"(0,9);(1,10);(3,7);(4,13);(5,15);(11,12)"
18,15,6,"(0,16);(1,17);(2,3);(4,9);(5,8);(13,14)"
18,15,7,"(0,13);(2,9);(4,14);(6,8);(10,17);(11,15)"
18,15,8,"(1,4);(2,6);(3,14);(7,10);(8,12);(15,17)"
18,15,9,"(0,14);(2,12);(3,13);(4,11);(5,17);(7,9)"
18,15,10,"(1,8);(4,16);(5,13);(6,15);(7,17);(11,14)"
18,15,11,"(2,14);(3,9);(4,8);(7,15);(10,16);(12,17)"
18,15,12,"(0,17);(1,11);(2,8);(4,10);(6,16);(12,14)"
18,15,13,"(1,3);(6,11);(7,16);(8,10);(9,13);(14,17)"
18,15,14,"(0,2);(1,16);(4,17);(5,11);(6,9);(10,12)"
18,18,0,"(0,3);(4,15);(6,7);(8,17);(10,16);(13,14)"
18,18,1,"(0,9);(1,2);(4,8);(10,13);(12,15);(14,17)"
18,18,2,"(0,5);(1,13);(2,16);(3,4);(9,14);(10,17)"
18,18,3,"(0,4);(1,14);(3,17);(5,12);(6,15);(11,16)"
18,18,4,"(0,16);(3,5);(6,14);(7,8);(9,17);(12,13)"
18,18,5,"(2,6);(3,11);(4,10);(5,14);(7,12);(13,17)"
18,18,6,"(0,8);(1,7);(2,11);(3,12);(4,13);(14,16)"
18,18,7,"(0,10);(1,4);(2,7);(3,6);(8,9);(14,15)"
18,18,8,"(0,13);(2,5);(4,7);(6,16);(9,15);(10,11)"
18,18,9,"(1,9);(3,8);(4,17);(5,7);(6,11);(10,15)"
18,18,10,"(1,16);(2,3);(6,12);(7,13);(8,11);(9,10)"
18,18,11,"(0,12);(1,11);(2,4);(6,10);(7,16);(9,13)"
18,18,12,"(0,14);(1,10);(2,13);(5,9);(7,15);(11,12)"
18,18,13,"(1,6);(3,15);(5,16);(7,11);(8,10);(12,17)"
18,18,14,"(1,3);(2,15);(5,10);(6,17);(8,14);(9,11)"
18,18,15,"(2,12);(4,5);(6,13);(7,14);(8,16);(15,17)"
18,18,16,"(0,17);(1,15);(5,11);(8,13);(9,16);(12,14)"
18,18,17,"(0,15);(2,17);(3,9);(4,11);(5,8);(12,16)"
18,21,0,"(0,3);(1,13);(2,12);(4,6);(5,10);(7,17)"
18,21,1,"(0,9);(2,4);(3,17);(5,13);(8,11);(12,15)"
18,21,2,"(0,5);(1,16);(3,14);(6,10);(7,8);(13,17)"
18,21,3,"(0,8);(2,17);(3,6);(7,13);(9,10);(11,15)"
18,21,4,"(0,11);(1,4);(2,13);(3,16);(7,9);(15,17)"
18,21,5,"(0,6);(2,3);(4,14);(7,12);(8,15);(9,17)"
18,21,6,"(0,7);(1,14);(2,10);(4,8);(5,15);(11,16)"
18,21,7,"(0,12);(1,11);(4,9);(5,7);(8,17);(10,16)"
18,21,8,"(0,17);(1,5);(2,15);(6,9);(8,14);(11,12)"
18,21,9,"(1,6);(4,13);(5,12);(9,15);(10,11);(14,17)"
18,21,10,"(0,15);(1,2);(3,13);(7,14);(9,11);(16,17)"
18,21,11,"(0,16);(2,14);(3,4);(7,15);(9,12);(10,13)"
18,21,12,"(0,13);(2,6);(5,9);(8,16);(10,17);(12,14)"
18,21,13,"(0,14);(1,15);(2,5);(3,9);(4,12);(6,16)"
18,21,14,"(1,9);(2,7);(3,10);(4,16);(6,15);(11,14)"
18,21,15,"(1,8);(3,5);(6,13);(10,12);(11,17);(15,16)"
18,21,16,"(1,17);(2,11);(3,7);(4,10);(5,8);(6,14)"
18,21,17,"(1,12);(4,15);(6,7);(8,10);(11,13);(14,16)"
18,21,18,"(1,3);(2,16);(5,6);(8,12);(9,13);(14,15)"
18,21,19,"(4,7);(5,11);(8,13);(9,16);(10,14);(12,17)"
18,21,20,"(0,10);(3,12);(4,5);(6,8);(7,11);(13,16)"
18,24,0,"(0,1);(3,5);(4,14);(6,8);(7,16);(10,12)"
18,24,1,"(0,2);(3,4);(5,8);(6,15);(9,10);(16,17)"
18,24,2,"(0,3);(4,13);(6,10);(7,11);(8,16);(9,12)"
18,24,3,"(0,5);(3,13);(4,11);(6,17);(7,9);(8,10)"
18,24,4,"(0,6);(2,7);(5,11);(8,12);(9,14);(10,17)"
18,24,5,"(2,10);(3,11);(4,9);(5,7);(6,16);(8,14)"
18,24,6,"(0,8);(1,15);(4,7);(5,9);(6,12);(10,11)"
18,24,7,"(0,9);(4,12);(5,15);(6,13);(7,10);(8,17)"
18,24,8,"(0,12);(4,16);(6,11);(7,13);(8,15);(9,17)"
18,24,9,"(0,10);(1,8);(5,12);(6,9);(7,15);(13,17)"
18,24,10,"(0,11);(1,13);(2,15);(3,14);(4,8);(6,7)"
18,24,11,"(2,6);(7,14);(8,13);(9,16);(10,15);(11,12)"
18,24,12,"(0,13);(1,14);(3,9);(4,17);(5,6);(15,16)"
18,24,13,"(0,14);(1,5);(2,13);(3,16);(4,15);(8,9)"
18,24,14,"(0,15);(1,12);(2,14);(3,7);(4,6);(11,17)"
18,24,15,"(0,16);(1,9);(2,3);(10,14);(11,13);(12,17)"
18,24,16,"(0,17);(1,10);(2,9);(3,6);(5,14);(8,11)"
18,24,17,"(1,6);(2,16);(3,12);(4,5);(13,14);(15,17)"
18,24,18,"(1,4);(2,8);(7,17);(10,16);(12,14);(13,15)"
18,24,19,"(1,16);(2,5);(3,17);(9,13);(11,14);(12,15)"
18,24,20,"(1,11);(2,12);(3,15);(5,10);(13,16);(14,17)"
18,24,21,"(1,7);(2,11);(3,8);(4,10);(5,16);(14,15)"
18,24,22,"(1,17);(2,4);(7,12);(9,11);(10,13);(14,16)"
18,24,23,"(0,7);(1,3);(2,17);(5,13);(11,15);(12,16)"
19,19,0,"(0,11);(5,17);(6,18);(7,10);(8,15);(9,16)"
19,19,1,"(1,5);(4,13);(6,17);(7,18);(8,11);(9,10)"
19,19,2,"(0,3);(5,12);(6,16);(8,10);(9,14);(11,13)"
19,19,3,"(2,9);(3,8);(5,11);(7,15);(10,14);(12,17)"
19,19,4,"(3,12);(4,16);(5,10);(6,14);(7,11);(8,9)"
19,19,5,"(0,10);(3,13);(5,16);(6,8);(7,14);(9,12)"
19,19,6,"(5,18);(6,7);(8,16);(9,17);(10,11);(12,13)"
19,19,7,"(3,18);(6,11);(7,12);(8,17);(9,13);(10,16)"
19,19,8,"(0,9);(1,15);(2,8);(3,10);(4,6);(5,7)"
19,19,9,"(0,12);(1,9);(2,18);(3,11);(4,8);(5,6)"
19,19,10,"(0,13);(1,6);(2,12);(3,9);(4,14);(5,15)"
19,19,11,"(0,15);(1,14);(2,6);(3,17);(4,11);(5,8)"
19,19,12,"(0,14);(1,11);(2,4);(12,16);(13,15);(17,18)"
19,19,13,"(0,18);(1,4);(2,5);(7,16);(13,17);(14,15)"
19,19,14,"(0,17);(1,7);(2,13);(3,4);(14,18);(15,16)"
19,19,15,"(0,16);(1,13);(2,3);(4,7);(14,17);(15,18)"
19,19,16,"(1,8);(2,7);(4,9);(10,12);(11,18);(15,17)"
19,19,17,"(1,3);(2,17);(10,15);(11,16);(12,18);(13,14)"
19,19,18,"(0,6);(1,10);(2,15);(4,12);(13,18);(14,16)"
20,5,0,"(0,10);(2,18);(3,6);(4,7);(9,17);(11,12)"
20,5,1,"(0,13);(1,9);(4,12);(5,17);(8,10);(15,19)"
20,5,2,"(1,5);(6,11);(7,19);(12,16);(13,18);(14,15)"
20,5,3,"(0,1);(2,10);(3,15);(5,8);(7,14);(16,17)"
20,5,4,"(2,4);(3,9);(6,14);(8,16);(11,13);(18,19)"
20,10,0,"(0,4);(1,7);(2,12);(5,13);(6,10);(8,19)"
20,10,1,"(0,7);(2,3);(5,12);(9,11);(10,14);(17,19)"
20,10,2,"(0,19);(3,4);(5,18);(7,11);(14,17);(15,16)"
20,10,3,"(1,15);(3,18);(4,12);(5,9);(7,17);(14,19)"
20,10,4,"(1,13);(2,9);(4,11);(5,7);(6,16);(12,15)"
20,10,5,"(0,1);(3,10);(7,19);(8,11);(9,14);(13,16)"
20,10,6,"(0,6);(2,4);(8,12);(10,15);(13,17);(16,18)"
20,10,7,"(1,5);(2,17);(3,11);(6,8);(10,18);(14,15)"
20,10,8,"(0,18);(1,8);(3,9);(6,12);(11,13);(16,17)"
20,10,9,"(2,10);(4,15);(6,14);(8,13);(9,16);(18,19)"
20,15,0,"(3,14);(4,18);(5,8);(6,13);(7,15);(9,10)"
20,15,1,"(2,16);(5,12);(6,8);(7,14);(9,11);(10,17)"
20,15,2,"(1,19);(3,9);(4,8);(6,12);(7,16);(10,18)"
20,15,3,"(4,10);(5,13);(6,17);(7,11);(8,16);(9,12)"
20,15,4,"(5,10);(6,14);(7,9);(8,11);(12,16);(13,15)"
20,15,5,"(4,19);(6,16);(7,10);(8,12);(9,15);(11,14)"
20,15,6,"(0,15);(3,12);(4,9);(5,7);(6,18);(10,11)"
20,15,7,"(0,14);(1,6);(2,13);(3,11);(4,5);(9,19)"
20,15,8,"(0,10);(1,5);(2,6);(3,4);(8,18);(17,19)"
